id,Gender,Customer_Type,Age,Class,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,satisfaction
37188,Female,Loyal_Customer,13,Eco,2,2,2,2,3,1,4,1,2,0
38996,Male,Loyal_Customer,43,Business,4,3,3,4,4,4,3,4,1,0
1508,Male,Loyal_Customer,33,Business,3,3,4,3,5,5,3,5,3,0
116295,Male,Loyal_Customer,47,Eco,3,4,3,3,3,4,4,5,3,0
16052,Male,disloyal_Customer,37,Business,2,1,2,2,5,4,3,4,2,0
70284,Female,Loyal_Customer,29,Eco,2,2,2,2,1,3,3,4,2,0
40449,Male,Loyal_Customer,49,Business,2,3,3,2,2,3,4,2,2,0
32053,Female,Loyal_Customer,46,Business,1,2,4,1,1,1,3,1,3,1
106114,Male,Loyal_Customer,40,Business,4,5,5,4,4,4,3,4,5,1
31421,Female,Loyal_Customer,31,Business,1,1,1,1,3,3,4,3,1,0
30019,Female,disloyal_Customer,37,Eco,2,4,2,2,4,4,4,3,2,0
7030,Male,Loyal_Customer,23,Eco,4,0,4,4,4,4,5,5,4,0
72876,Female,Loyal_Customer,41,Business,2,5,5,4,4,4,4,4,5,1
120126,Male,disloyal_Customer,25,Eco,1,4,1,1,5,5,5,5,1,0
112718,Male,Loyal_Customer,13,Eco,1,3,1,1,2,4,1,3,1,0
94973,Female,Loyal_Customer,69,Business,1,3,4,2,2,2,1,2,1,0
116733,Female,Loyal_Customer,28,Eco_Plus,5,2,5,5,5,5,4,4,5,0
5430,Male,disloyal_Customer,32,Business,4,2,4,4,3,4,4,4,4,0
104776,Female,Loyal_Customer,17,Business,4,4,4,4,2,3,4,3,4,0
126051,Female,Loyal_Customer,54,Business,3,5,4,4,4,4,3,4,4,1
69484,Female,Loyal_Customer,23,Eco_Plus,2,2,3,2,1,4,2,3,2,0
89590,Male,Loyal_Customer,48,Business,4,5,4,4,4,4,5,4,5,1
20398,Male,Loyal_Customer,47,Eco,2,5,2,2,3,4,3,5,2,0
69327,Female,Loyal_Customer,54,Business,4,4,5,4,4,4,3,4,4,1
107071,Female,Loyal_Customer,34,Eco,3,2,3,3,2,3,3,4,3,0
52513,Female,Loyal_Customer,42,Business,5,2,2,4,4,2,2,4,2,1
71686,Female,Loyal_Customer,43,Eco,1,4,1,1,2,1,1,1,2,0
104857,Male,Loyal_Customer,36,Business,5,4,5,5,5,5,3,5,5,1
58094,Female,Loyal_Customer,57,Eco,5,1,2,5,5,5,1,5,4,1
52685,Male,Loyal_Customer,40,Eco,2,3,2,2,5,2,5,2,2,0
16422,Male,Loyal_Customer,44,Business,4,3,3,4,4,4,4,4,2,1
19145,Female,Loyal_Customer,31,Business,5,5,5,5,4,5,5,5,5,1
28544,Female,Loyal_Customer,43,Eco,3,4,5,2,1,5,3,2,5,0
54344,Male,Loyal_Customer,27,Eco_Plus,2,2,2,2,1,4,1,4,2,0
100663,Male,Loyal_Customer,28,Business,5,5,5,5,2,5,5,4,5,1
57483,Female,Loyal_Customer,23,Business,5,5,5,5,4,4,4,4,5,1
128095,Female,Loyal_Customer,12,Eco,2,2,2,3,3,3,2,3,2,0
102887,Male,Loyal_Customer,57,Business,3,5,5,4,4,4,4,4,5,1
17851,Female,disloyal_Customer,29,Eco,4,1,1,3,3,3,1,1,1,0
46089,Male,Loyal_Customer,20,Eco,4,2,4,4,2,4,2,3,4,0
66884,Female,Loyal_Customer,55,Business,4,4,4,5,5,5,3,5,4,1
37992,Female,Loyal_Customer,33,Eco,5,0,5,5,3,5,3,5,5,1
94405,Female,disloyal_Customer,26,Eco,3,1,3,3,1,4,2,3,3,0
5765,Female,Loyal_Customer,8,Eco,2,3,2,2,2,4,5,5,2,0
88414,Male,Loyal_Customer,47,Business,2,5,5,5,5,5,5,5,3,1
61159,Male,disloyal_Customer,26,Business,5,0,1,5,4,5,3,5,5,1
46072,Female,Loyal_Customer,16,Business,5,5,5,5,3,4,2,2,5,1
12150,Male,Loyal_Customer,34,Business,3,5,2,2,2,2,1,2,1,1
111016,Female,Loyal_Customer,46,Business,4,5,4,4,4,4,3,4,5,1
20426,Female,Loyal_Customer,23,Eco,4,3,4,4,2,5,4,5,4,0
41398,Female,Loyal_Customer,43,Eco,5,3,3,2,2,2,1,2,1,0
87412,Male,Loyal_Customer,65,Eco,4,2,4,4,5,5,5,4,4,0
45375,Female,Loyal_Customer,38,Eco_Plus,5,5,5,5,4,3,2,1,5,1
24857,Male,Loyal_Customer,55,Business,1,4,4,3,3,3,1,3,3,0
31210,Female,Loyal_Customer,41,Business,2,1,5,3,2,3,2,3,3,1
121197,Male,Loyal_Customer,56,Eco,3,2,2,4,5,4,2,4,2,0
36609,Female,disloyal_Customer,41,Eco,5,1,5,5,4,4,1,4,5,0
78896,Male,disloyal_Customer,54,Eco,2,4,2,2,3,2,4,4,2,0
16465,Male,Loyal_Customer,68,Eco,4,2,4,4,4,4,5,5,4,0
89686,Female,Loyal_Customer,15,Business,5,5,5,5,4,2,5,4,5,1
17857,Female,Loyal_Customer,26,Business,5,3,5,5,3,3,3,3,5,0
107908,Female,disloyal_Customer,29,Business,3,1,5,3,2,5,5,4,3,0
38040,Male,Loyal_Customer,40,Business,5,1,1,5,5,5,5,5,1,1
10647,Female,disloyal_Customer,44,Business,3,4,3,3,2,5,3,4,3,1
12020,Female,disloyal_Customer,26,Eco,5,0,5,5,2,5,3,5,5,0
69960,Female,Loyal_Customer,29,Eco,5,1,2,5,3,2,4,4,5,0
99809,Male,Loyal_Customer,26,Eco,2,5,2,2,5,4,4,5,2,1
58931,Male,Loyal_Customer,46,Eco,2,2,5,2,4,3,3,3,2,0
36004,Female,Loyal_Customer,59,Eco,1,5,4,5,5,5,2,5,2,1
63921,Male,Loyal_Customer,27,Eco,4,5,4,4,1,3,3,3,4,1
69804,Female,disloyal_Customer,22,Business,5,4,5,5,4,5,4,4,5,1
30168,Female,Loyal_Customer,50,Eco,1,3,4,3,1,3,3,3,1,0
128682,Female,Loyal_Customer,17,Eco,2,1,1,3,4,5,1,4,1,0
90327,Male,Loyal_Customer,52,Business,5,5,4,4,4,4,5,4,5,1
44921,Female,Loyal_Customer,42,Eco_Plus,3,4,4,2,2,2,1,2,4,1
113696,Female,Loyal_Customer,7,Eco,4,3,4,4,5,5,4,4,4,0
126455,Male,Loyal_Customer,50,Business,5,5,5,4,4,4,4,4,4,1
46237,Female,Loyal_Customer,19,Business,3,3,3,4,4,3,3,1,3,0
71329,Female,disloyal_Customer,50,Business,1,4,1,1,4,5,3,5,1,1
28714,Male,Loyal_Customer,34,Business,4,4,4,5,3,4,4,3,4,1
9009,Female,disloyal_Customer,26,Business,3,1,3,3,2,4,5,4,3,0
116709,Female,Loyal_Customer,37,Eco_Plus,3,4,3,3,2,4,2,5,3,1
88929,Male,Loyal_Customer,35,Business,4,4,4,3,3,3,3,3,5,1
43534,Male,Loyal_Customer,43,Eco,2,2,2,2,4,2,1,3,2,0
95180,Female,Loyal_Customer,41,Eco,1,1,1,1,2,4,3,4,1,0
17022,Male,Loyal_Customer,39,Business,2,5,4,3,3,3,4,3,5,1
62797,Female,Loyal_Customer,67,Eco,1,3,3,2,3,4,3,3,3,0
118231,Female,Loyal_Customer,37,Business,3,5,4,5,5,5,4,5,5,1
124001,Female,Loyal_Customer,51,Business,2,5,5,4,4,5,3,4,3,1
82280,Female,Loyal_Customer,31,Eco,4,4,4,4,2,3,4,4,4,1
34236,Male,disloyal_Customer,10,Eco_Plus,4,3,4,4,2,2,1,5,4,0
84845,Female,disloyal_Customer,36,Eco,4,2,4,4,2,4,2,4,4,0
12465,Female,Loyal_Customer,16,Eco,2,0,2,2,2,4,4,4,2,0
80027,Male,Loyal_Customer,60,Eco,4,2,3,4,3,3,3,2,4,0
56947,Female,Loyal_Customer,32,Business,3,3,3,3,4,3,3,1,3,0
61604,Female,Loyal_Customer,45,Business,2,4,4,4,4,4,3,4,5,1
115296,Female,disloyal_Customer,42,Business,2,4,2,2,3,5,3,5,2,1
129088,Male,Loyal_Customer,46,Business,4,4,4,4,3,4,4,5,4,1
92412,Female,Loyal_Customer,25,Business,4,4,4,4,3,5,3,4,4,1
113734,Male,Loyal_Customer,49,Eco,1,3,1,1,2,5,5,4,1,0
53361,Male,disloyal_Customer,46,Eco,2,4,2,2,4,1,3,2,2,0
102846,Female,Loyal_Customer,35,Eco,3,3,3,3,1,3,3,4,3,0
127383,Female,Loyal_Customer,35,Business,1,3,4,2,2,2,4,2,2,0
119507,Female,Loyal_Customer,25,Business,2,2,2,2,2,3,1,4,2,0
109061,Male,Loyal_Customer,44,Eco,4,4,4,4,2,3,3,2,4,0
116336,Female,Loyal_Customer,44,Eco,4,3,3,2,2,2,2,2,3,0
103655,Female,disloyal_Customer,40,Business,5,2,5,5,3,4,5,5,5,0
4200,Male,disloyal_Customer,24,Business,5,3,5,5,1,3,1,3,5,0
20751,Male,Loyal_Customer,29,Eco,2,2,2,2,3,4,3,4,2,0
105303,Female,disloyal_Customer,40,Eco,5,2,4,5,1,3,1,4,5,0
71330,Female,Loyal_Customer,52,Business,5,5,5,5,4,5,3,5,4,1
124202,Male,Loyal_Customer,14,Business,5,5,5,5,3,4,5,4,5,1
3776,Male,disloyal_Customer,23,Eco,3,5,5,3,4,5,5,5,5,0
42412,Female,Loyal_Customer,24,Eco_Plus,5,5,5,5,5,5,2,5,5,1
21713,Male,Loyal_Customer,25,Eco_Plus,1,3,2,1,4,4,4,4,1,0
34144,Male,Loyal_Customer,48,Eco,5,5,5,5,1,2,5,1,5,1
129483,Male,disloyal_Customer,41,Business,5,2,5,5,4,3,2,3,5,0
25671,Male,Loyal_Customer,67,Eco,3,2,3,3,4,4,4,3,3,0
96807,Male,disloyal_Customer,18,Eco,5,3,5,5,2,5,3,5,5,0
27186,Male,Loyal_Customer,24,Eco,1,3,3,2,4,3,3,3,3,0
51831,Male,disloyal_Customer,20,Eco_Plus,3,1,4,3,5,3,1,4,3,0
62774,Female,disloyal_Customer,20,Eco,4,3,4,4,4,2,3,3,4,0
81724,Male,disloyal_Customer,13,Business,5,5,5,5,3,4,5,4,5,1
67207,Male,Loyal_Customer,54,Eco,3,4,3,3,4,5,4,4,3,0
39748,Female,Loyal_Customer,49,Business,5,5,5,4,4,4,3,4,5,1
80732,Male,disloyal_Customer,37,Business,5,1,5,5,2,5,4,5,5,0
45961,Female,Loyal_Customer,70,Eco_Plus,5,4,5,1,3,1,5,1,4,0
81385,Female,disloyal_Customer,30,Eco,2,3,2,2,3,3,4,2,2,0
50407,Male,Loyal_Customer,28,Business,5,4,5,5,1,4,4,4,5,1
25461,Male,disloyal_Customer,22,Business,4,5,4,4,3,4,5,5,4,1
33732,Male,Loyal_Customer,55,Eco,1,1,4,1,2,2,2,3,1,0
49185,Female,Loyal_Customer,47,Business,1,4,2,5,5,4,5,5,2,1
7614,Female,Loyal_Customer,15,Eco,4,4,4,4,1,2,2,2,4,1
53735,Male,Loyal_Customer,40,Eco,5,2,5,5,3,3,4,4,5,0
126277,Female,Loyal_Customer,21,Eco,4,3,4,4,3,3,4,3,4,0
88629,Male,Loyal_Customer,23,Eco,3,4,3,3,3,5,5,4,3,0
17196,Male,Loyal_Customer,29,Business,2,2,2,2,5,4,4,4,2,0
71159,Female,disloyal_Customer,22,Eco,4,3,3,4,4,4,2,5,4,0
66336,Female,Loyal_Customer,50,Business,2,1,1,3,3,3,3,3,1,0
114735,Male,Loyal_Customer,58,Business,2,4,4,4,4,4,3,4,5,1
31511,Female,Loyal_Customer,26,Business,3,3,3,3,2,2,1,3,3,0
99061,Male,Loyal_Customer,68,Business,5,4,5,4,4,4,5,4,3,1
46249,Male,disloyal_Customer,26,Business,1,4,1,1,4,2,2,5,1,0
128350,Female,Loyal_Customer,52,Business,2,5,5,5,5,5,4,5,5,1
50801,Male,Loyal_Customer,65,Eco,4,2,4,4,2,4,2,4,4,0
94816,Female,Loyal_Customer,47,Eco,1,3,3,3,3,3,1,3,4,0
109133,Female,Loyal_Customer,47,Business,2,4,4,4,4,4,3,4,4,1
121996,Male,Loyal_Customer,53,Business,4,5,4,4,5,4,3,4,3,1
42554,Male,Loyal_Customer,31,Eco,3,2,3,3,3,5,4,5,3,0
80052,Female,Loyal_Customer,26,Eco,4,4,3,4,5,1,5,2,4,1
91751,Male,disloyal_Customer,25,Business,1,5,1,1,3,5,4,4,1,1
55975,Female,Loyal_Customer,48,Eco,4,5,5,3,2,3,3,3,5,0
1424,Male,Loyal_Customer,59,Business,3,5,4,4,4,4,5,4,3,1
106751,Male,disloyal_Customer,21,Eco,4,4,4,4,5,3,1,4,4,0
76959,Female,Loyal_Customer,15,Business,2,1,2,2,2,4,4,3,2,0
76425,Female,Loyal_Customer,52,Business,5,5,4,4,4,4,4,4,5,1
12162,Male,Loyal_Customer,56,Eco,3,3,3,3,5,2,4,2,3,0
42078,Female,Loyal_Customer,53,Eco_Plus,2,1,1,5,5,5,2,5,5,1
66417,Male,Loyal_Customer,30,Eco,4,2,3,4,5,5,4,4,4,0
118085,Female,Loyal_Customer,62,Business,2,4,4,4,4,4,3,4,3,0
112757,Male,Loyal_Customer,46,Eco,2,2,2,2,4,3,3,3,2,0
108415,Male,Loyal_Customer,53,Business,5,4,4,4,4,4,4,4,4,1
15756,Female,Loyal_Customer,30,Eco,4,4,1,4,1,2,3,4,4,0
129388,Male,disloyal_Customer,39,Eco_Plus,1,3,5,1,5,4,3,5,1,0
23833,Female,disloyal_Customer,24,Eco,4,2,4,4,4,5,5,3,4,0
115222,Male,Loyal_Customer,40,Business,2,4,5,1,1,1,5,1,4,1
79218,Female,Loyal_Customer,21,Eco,3,5,3,3,2,3,3,3,3,0
1642,Female,disloyal_Customer,40,Business,4,2,4,4,3,4,4,5,4,0
12951,Female,Loyal_Customer,40,Eco,2,1,2,2,2,4,3,5,2,0
5480,Male,Loyal_Customer,60,Eco_Plus,3,0,3,3,4,3,1,4,3,0
119371,Male,Loyal_Customer,40,Business,2,4,5,4,4,4,5,4,3,1
126930,Male,Loyal_Customer,29,Business,4,4,4,4,5,5,4,5,4,1
79616,Female,Loyal_Customer,49,Business,2,4,5,4,4,4,3,4,4,1
100747,Female,Loyal_Customer,44,Eco,4,2,1,1,4,1,3,1,2,0
24441,Male,Loyal_Customer,44,Business,2,5,4,3,3,3,4,3,5,1
48766,Male,Loyal_Customer,52,Business,3,5,4,4,4,4,3,4,4,1
39159,Female,Loyal_Customer,36,Business,4,2,4,5,5,5,3,5,3,1
67323,Male,Loyal_Customer,27,Eco_Plus,3,2,3,3,4,4,4,4,3,0
119863,Female,Loyal_Customer,8,Eco,2,2,2,2,3,4,5,4,2,0
20833,Male,disloyal_Customer,24,Eco,3,2,5,3,3,2,4,3,3,0
101035,Female,Loyal_Customer,58,Eco_Plus,5,2,4,5,3,5,5,5,1,0
93116,Male,Loyal_Customer,18,Business,4,4,4,4,4,5,5,4,4,1
114201,Female,Loyal_Customer,43,Business,2,5,5,2,2,2,4,2,5,1
14557,Female,Loyal_Customer,35,Eco_Plus,3,3,3,3,3,4,3,3,3,0
26193,Male,Loyal_Customer,44,Eco,3,3,3,3,1,3,3,3,3,0
50446,Male,Loyal_Customer,39,Business,5,3,4,4,3,4,2,4,4,0
125575,Male,Loyal_Customer,31,Eco,5,4,5,5,4,4,3,4,5,1
26374,Female,disloyal_Customer,35,Eco,1,1,1,1,4,3,2,4,1,0
19378,Female,Loyal_Customer,46,Business,3,5,2,4,4,4,3,4,2,1
34717,Female,Loyal_Customer,56,Eco,4,4,4,5,5,5,3,5,4,1
73240,Male,Loyal_Customer,39,Eco_Plus,5,2,5,5,1,3,3,2,5,1
125046,Female,Loyal_Customer,52,Eco,4,3,5,5,0,5,3,5,5,1
39763,Male,Loyal_Customer,48,Business,5,3,1,2,2,2,4,2,2,1
25579,Female,Loyal_Customer,32,Business,4,5,4,4,5,5,1,2,4,1
42622,Female,Loyal_Customer,28,Business,4,4,4,4,3,2,4,3,4,0
19815,Male,disloyal_Customer,22,Eco,3,3,3,3,3,1,5,2,3,0
124882,Male,Loyal_Customer,41,Eco,2,2,2,2,3,4,1,4,2,0
115940,Male,disloyal_Customer,24,Eco,3,2,4,3,1,4,1,4,3,0
119374,Male,Loyal_Customer,53,Business,5,5,5,5,5,5,5,5,3,1
79343,Male,disloyal_Customer,27,Eco,3,2,3,3,3,4,4,5,3,0
1434,Male,Loyal_Customer,28,Business,5,5,5,5,4,5,3,5,5,1
52514,Male,disloyal_Customer,26,Eco,3,4,3,3,1,3,3,4,3,0
43721,Male,Loyal_Customer,48,Eco,4,2,4,4,5,4,3,4,4,0
109486,Female,Loyal_Customer,18,Business,4,4,4,4,2,5,5,5,4,1
112766,Male,Loyal_Customer,56,Business,5,4,5,4,4,4,4,4,3,1
48876,Female,Loyal_Customer,55,Business,5,3,4,3,3,3,2,3,3,1
126806,Female,Loyal_Customer,41,Business,4,5,5,4,4,4,4,4,5,1
103449,Female,Loyal_Customer,59,Business,4,4,5,3,3,3,5,3,4,1
29106,Male,Loyal_Customer,50,Eco,1,3,1,1,1,4,3,5,1,0
94864,Male,Loyal_Customer,56,Business,1,4,4,3,3,3,1,3,2,0
104150,Male,Loyal_Customer,52,Business,2,4,4,4,4,4,5,4,3,1
71913,Female,Loyal_Customer,58,Eco,5,4,4,1,2,1,2,1,3,0
115022,Male,Loyal_Customer,58,Business,5,5,5,4,4,4,4,4,5,1
125072,Male,Loyal_Customer,35,Business,3,5,5,4,4,4,3,4,3,1
21378,Male,disloyal_Customer,33,Eco,4,3,4,4,4,4,5,5,4,0
75425,Male,Loyal_Customer,46,Business,4,3,2,3,3,3,2,3,3,0
111606,Male,Loyal_Customer,43,Business,3,4,5,5,5,5,5,5,5,1
17897,Male,Loyal_Customer,33,Eco_Plus,1,5,1,1,4,4,3,4,1,1
88718,Female,Loyal_Customer,54,Eco,5,5,1,5,3,5,2,5,4,0
2771,Female,Loyal_Customer,41,Business,4,5,4,5,5,5,5,5,4,1
75351,Male,Loyal_Customer,7,Eco,4,4,3,5,4,5,3,5,3,1
27531,Male,Loyal_Customer,25,Eco,1,2,1,1,2,4,3,4,1,0
112401,Female,disloyal_Customer,26,Business,3,2,3,3,5,5,3,5,3,0
65224,Female,Loyal_Customer,39,Business,3,5,5,4,5,4,5,4,5,1
16089,Female,Loyal_Customer,49,Business,1,4,4,3,2,3,1,3,4,0
66497,Female,Loyal_Customer,34,Business,4,3,4,3,3,3,3,3,3,0
41785,Female,Loyal_Customer,51,Eco_Plus,2,5,5,5,4,5,3,5,3,1
101059,Male,disloyal_Customer,26,Business,2,2,1,2,5,5,5,5,2,0
72723,Female,Loyal_Customer,49,Eco_Plus,1,3,4,3,3,3,2,3,2,0
76287,Female,disloyal_Customer,25,Business,4,3,3,5,3,5,3,3,3,0
19561,Female,disloyal_Customer,37,Eco,5,3,5,5,2,4,4,5,5,0
111177,Female,Loyal_Customer,26,Business,2,2,2,2,5,5,4,5,2,1
121213,Female,Loyal_Customer,37,Business,1,4,3,4,2,4,2,4,1,0
40832,Male,disloyal_Customer,21,Eco,2,0,2,2,5,3,3,3,2,1
92974,Male,Loyal_Customer,58,Business,2,5,5,4,4,4,4,4,5,1
80790,Female,Loyal_Customer,56,Business,2,4,4,3,3,3,4,3,3,1
61400,Female,Loyal_Customer,32,Eco,2,2,2,2,3,1,4,2,2,0
24872,Female,Loyal_Customer,42,Business,3,4,3,3,4,3,3,3,3,0
27553,Male,Loyal_Customer,14,Eco,1,1,1,1,3,5,5,4,1,0
37542,Female,Loyal_Customer,31,Business,4,3,4,4,5,4,2,4,4,0
71210,Female,Loyal_Customer,31,Business,5,5,5,5,4,4,4,4,5,1
34357,Female,Loyal_Customer,47,Eco,3,3,4,5,5,5,4,5,2,1
19166,Male,Loyal_Customer,69,Eco,1,4,1,1,1,1,2,1,1,0
23457,Female,Loyal_Customer,22,Business,3,3,3,3,4,3,4,4,3,0
17511,Male,Loyal_Customer,51,Eco,2,2,2,2,2,5,2,2,2,1
98061,Male,Loyal_Customer,39,Business,1,3,3,2,2,2,3,2,3,0
102413,Female,Loyal_Customer,46,Eco,2,4,5,5,3,5,4,5,3,0
123235,Male,Loyal_Customer,30,Eco,1,2,5,1,4,2,1,5,1,0
88705,Female,disloyal_Customer,45,Eco,5,0,5,5,3,4,3,5,5,0
97088,Male,disloyal_Customer,30,Business,5,1,5,5,5,3,5,5,5,0
116437,Female,Loyal_Customer,22,Eco,3,3,3,3,4,3,2,5,3,0
22825,Female,Loyal_Customer,30,Business,3,3,3,3,1,4,2,3,3,0
18757,Male,Loyal_Customer,44,Eco,5,5,5,5,1,2,2,4,5,1
88546,Female,Loyal_Customer,57,Eco,1,3,2,3,1,3,3,3,3,0
20120,Female,Loyal_Customer,55,Business,2,1,2,2,2,2,1,2,4,0
85079,Female,Loyal_Customer,45,Business,2,4,4,3,3,3,4,3,5,1
109032,Male,disloyal_Customer,15,Business,4,5,4,4,3,4,5,4,4,1
59065,Female,Loyal_Customer,35,Eco,3,3,3,3,4,3,2,3,3,0
22076,Female,Loyal_Customer,62,Eco,1,4,4,1,2,1,3,1,1,0
42678,Male,Loyal_Customer,30,Business,4,4,4,1,2,3,4,2,4,1
109074,Male,Loyal_Customer,12,Eco,4,2,4,4,4,1,3,5,4,0
122669,Female,Loyal_Customer,43,Business,5,4,4,5,5,5,4,5,3,1
19296,Female,Loyal_Customer,23,Eco,2,2,1,2,2,2,1,2,2,0
9162,Male,Loyal_Customer,35,Eco,3,3,3,3,2,4,3,4,3,0
46458,Male,Loyal_Customer,57,Business,4,5,4,5,4,4,4,5,3,1
114725,Male,Loyal_Customer,49,Business,2,4,5,5,5,5,5,5,3,1
89073,Male,Loyal_Customer,10,Business,2,3,2,2,1,4,2,3,2,0
126948,Male,Loyal_Customer,59,Business,5,5,5,5,5,5,5,5,5,1
72430,Female,Loyal_Customer,47,Business,4,4,4,5,5,5,5,5,5,1
118073,Female,Loyal_Customer,26,Eco_Plus,4,3,2,4,2,5,5,4,4,0
40881,Female,Loyal_Customer,30,Eco,2,1,1,2,2,4,3,5,2,0
27796,Female,Loyal_Customer,35,Business,1,2,1,2,2,2,5,2,1,1
83383,Male,Loyal_Customer,20,Eco_Plus,1,2,2,1,2,4,4,4,1,0
26742,Male,Loyal_Customer,36,Eco_Plus,4,4,4,4,4,3,1,1,4,1
99848,Female,Loyal_Customer,40,Eco,3,3,3,3,2,5,4,4,3,0
22850,Male,Loyal_Customer,25,Eco,4,2,4,4,3,4,4,5,4,0
85914,Male,Loyal_Customer,53,Eco,2,2,2,2,2,3,2,4,2,0
104778,Male,Loyal_Customer,28,Business,3,2,3,3,2,5,5,4,3,0
45445,Male,Loyal_Customer,33,Eco_Plus,4,4,4,4,1,3,4,2,4,1
78918,Female,Loyal_Customer,40,Business,2,4,4,4,4,4,4,4,4,1
52277,Female,disloyal_Customer,39,Business,5,1,5,5,3,2,2,2,5,0
79641,Male,disloyal_Customer,35,Eco,2,4,2,2,2,5,1,5,2,0
100130,Male,disloyal_Customer,30,Business,5,1,5,5,3,4,3,5,5,0
69279,Male,Loyal_Customer,62,Eco,1,3,1,1,4,4,4,3,1,0
51820,Male,Loyal_Customer,44,Eco_Plus,4,4,4,4,5,4,4,2,4,1
128089,Female,Loyal_Customer,36,Business,2,2,2,1,3,4,2,1,2,0
28666,Female,Loyal_Customer,17,Eco,1,4,1,1,1,2,5,3,1,0
20186,Female,disloyal_Customer,47,Eco_Plus,3,3,1,3,2,4,5,1,3,0
70204,Female,Loyal_Customer,10,Eco,5,0,5,5,4,1,4,2,5,0
7326,Male,Loyal_Customer,20,Eco_Plus,3,4,1,3,3,3,1,4,3,0
71968,Female,Loyal_Customer,47,Business,2,4,4,2,2,2,4,2,4,1
97451,Female,Loyal_Customer,65,Business,2,3,5,4,4,4,2,4,1,1
5514,Male,Loyal_Customer,46,Business,2,5,5,4,4,4,3,4,5,1
30932,Male,Loyal_Customer,34,Business,2,4,1,4,4,4,4,4,5,1
15084,Male,Loyal_Customer,39,Business,5,2,5,5,5,5,1,5,1,1
10116,Male,disloyal_Customer,14,Business,2,5,2,2,4,4,3,5,2,1
19004,Female,disloyal_Customer,24,Eco,3,2,3,3,1,4,3,3,3,0
54153,Male,Loyal_Customer,47,Eco,2,2,2,2,2,2,2,3,2,0
79770,Male,disloyal_Customer,29,Business,5,4,5,5,5,3,4,4,5,0
76760,Male,disloyal_Customer,21,Business,4,4,4,4,3,4,4,4,4,1
21064,Female,Loyal_Customer,56,Eco,4,4,5,5,5,5,4,5,4,1
117776,Female,Loyal_Customer,48,Business,4,5,5,2,2,2,5,2,3,0
90863,Male,Loyal_Customer,20,Business,4,4,4,4,3,4,3,4,4,0
111785,Male,disloyal_Customer,37,Eco,4,2,4,4,3,4,4,4,4,0
47376,Male,Loyal_Customer,28,Eco,2,2,2,2,3,2,2,3,2,0
78704,Female,Loyal_Customer,59,Business,1,3,3,1,1,1,3,1,2,0
121520,Female,Loyal_Customer,36,Business,3,5,5,5,5,5,3,5,4,1
57308,Male,disloyal_Customer,37,Business,2,4,4,2,2,5,3,4,2,1
32456,Male,disloyal_Customer,37,Eco,2,2,2,2,3,2,2,2,2,0
118668,Male,Loyal_Customer,69,Business,2,5,1,5,5,3,5,5,5,1
84363,Male,Loyal_Customer,51,Business,2,5,5,5,5,5,4,5,3,1
121485,Female,Loyal_Customer,64,Eco,5,5,5,2,5,2,3,2,3,0
62511,Male,Loyal_Customer,49,Business,2,4,5,4,4,4,5,4,5,1
21318,Male,Loyal_Customer,12,Eco_Plus,3,3,4,3,2,4,2,3,3,0
23941,Male,Loyal_Customer,23,Business,1,1,1,1,5,3,1,4,1,0
84405,Female,Loyal_Customer,37,Eco,5,3,5,5,3,3,1,4,5,0
90387,Female,Loyal_Customer,54,Business,4,4,3,3,2,3,3,3,1,0
62520,Male,Loyal_Customer,40,Business,5,4,4,5,5,5,3,5,3,1
108463,Female,Loyal_Customer,60,Eco,2,5,5,5,4,5,5,4,5,0
73072,Male,disloyal_Customer,20,Eco,4,3,4,4,1,3,2,3,4,0
8221,Male,Loyal_Customer,54,Eco,5,5,5,5,5,4,5,5,5,0
116862,Female,disloyal_Customer,16,Eco,3,2,5,3,4,5,5,5,3,0
26351,Male,Loyal_Customer,43,Business,5,4,5,4,4,4,5,4,4,1
117381,Female,Loyal_Customer,21,Eco,5,1,5,5,2,4,4,5,5,0
67908,Female,Loyal_Customer,34,Eco,5,3,5,5,5,3,3,4,5,0
37725,Male,Loyal_Customer,11,Eco,2,1,2,2,2,4,2,3,2,0
80693,Male,Loyal_Customer,61,Eco,2,2,2,2,5,2,3,3,2,0
125151,Female,Loyal_Customer,59,Business,2,1,4,5,5,5,2,5,4,1
94842,Male,Loyal_Customer,37,Business,2,4,4,2,2,2,2,2,4,0
13444,Male,Loyal_Customer,35,Business,3,5,5,3,4,3,5,3,4,1
15833,Female,Loyal_Customer,43,Eco_Plus,1,4,3,1,1,1,2,1,2,0
83273,Female,Loyal_Customer,27,Eco,4,5,4,4,3,3,2,4,4,1
88941,Female,disloyal_Customer,35,Business,3,1,3,3,2,5,4,5,3,0
44461,Male,Loyal_Customer,51,Business,2,4,5,4,4,5,5,4,2,1
2837,Female,Loyal_Customer,40,Business,4,4,4,5,5,5,5,5,4,1
63019,Female,Loyal_Customer,50,Business,2,4,5,5,4,5,5,5,3,1
39985,Female,Loyal_Customer,47,Eco_Plus,3,5,3,3,4,3,5,3,3,1
76390,Male,disloyal_Customer,24,Eco,5,3,5,5,5,3,3,3,5,0
16447,Female,Loyal_Customer,36,Business,5,3,3,3,3,3,3,3,3,1
82248,Female,Loyal_Customer,66,Eco_Plus,3,2,2,3,4,5,2,5,2,0
