Employee_ID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,YearsSinceLastPromotion
917,54,0,Travel_Rarely,685,Research_and_Development,3,3,Life_Sciences,4,Male,85,3,4,Research_Director,4,Married,17779,23474,3,Y,No,14,0
918,31,0,Travel_Rarely,1332,Research_and_Development,11,2,Medical,3,Male,80,3,2,Healthcare_Representative,1,Married,6833,17089,1,Y,Yes,12,0
919,31,0,Travel_Rarely,1062,Research_and_Development,24,3,Medical,3,Female,96,2,2,Healthcare_Representative,1,Single,6812,17198,1,Y,No,19,1
920,59,0,Travel_Rarely,326,Sales,3,3,Life_Sciences,3,Female,48,2,2,Sales_Executive,4,Single,5171,16490,5,Y,No,17,0
921,43,0,Travel_Rarely,920,Research_and_Development,3,3,Life_Sciences,3,Male,96,1,5,Research_Director,4,Married,19740,18625,3,Y,No,14,0
922,49,0,Travel_Rarely,1098,Research_and_Development,4,2,Medical,1,Male,85,2,5,Manager,3,Married,18711,12124,2,Y,No,13,0
923,36,0,Travel_Frequently,469,Research_and_Development,3,3,Technical_Degree,3,Male,46,3,1,Research_Scientist,2,Married,3692,9256,1,Y,No,12,0
924,48,0,Travel_Rarely,969,Research_and_Development,2,2,Technical_Degree,4,Male,76,4,1,Laboratory_Technician,2,Single,2559,16620,5,Y,No,11,0
925,27,0,Travel_Rarely,1167,Research_and_Development,4,2,Life_Sciences,1,Male,76,3,1,Research_Scientist,3,Divorced,2517,3208,1,Y,No,11,0
926,29,0,Travel_Rarely,1329,Research_and_Development,7,3,Life_Sciences,3,Male,82,3,2,Healthcare_Representative,4,Divorced,6623,4204,1,Y,Yes,11,1
927,48,0,Travel_Rarely,715,Research_and_Development,1,3,Life_Sciences,4,Male,76,2,5,Research_Director,4,Single,18265,8733,6,Y,No,12,0
928,29,0,Travel_Rarely,694,Research_and_Development,1,3,Life_Sciences,4,Female,87,2,4,Research_Director,4,Divorced,16124,3423,3,Y,No,14,1
929,34,0,Travel_Rarely,1320,Research_and_Development,20,3,Technical_Degree,3,Female,89,4,1,Research_Scientist,3,Married,2585,21643,0,Y,No,17,0
930,44,0,Travel_Rarely,1099,Sales,5,3,Marketing,2,Male,88,3,5,Manager,2,Married,18213,8751,7,Y,No,11,3
931,33,0,Travel_Rarely,536,Sales,10,5,Marketing,4,Male,82,4,3,Sales_Executive,3,Divorced,8380,21708,0,Y,Yes,14,0
932,19,0,Travel_Rarely,265,Research_and_Development,25,3,Life_Sciences,2,Female,57,4,1,Research_Scientist,4,Single,2994,21221,1,Y,Yes,12,0
933,23,0,Travel_Rarely,373,Research_and_Development,1,2,Life_Sciences,4,Male,47,3,1,Research_Scientist,3,Married,1223,16901,1,Y,No,22,0
934,25,1,Travel_Frequently,599,Sales,24,1,Life_Sciences,3,Male,73,1,1,Sales_Representative,4,Single,1118,8040,1,Y,Yes,14,1
935,26,0,Travel_Rarely,583,Research_and_Development,4,2,Life_Sciences,3,Male,53,3,1,Research_Scientist,4,Single,2875,9973,1,Y,Yes,20,2
936,45,1,Travel_Rarely,1449,Sales,2,3,Marketing,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Y,Yes,16,1
937,55,0,Non-Travel,177,Research_and_Development,8,1,Medical,4,Male,37,2,4,Healthcare_Representative,2,Divorced,13577,25592,1,Y,Yes,15,15
938,21,1,Travel_Frequently,251,Research_and_Development,10,2,Life_Sciences,1,Female,45,2,1,Laboratory_Technician,3,Single,2625,25308,1,Y,No,20,2
939,46,0,Travel_Rarely,168,Sales,4,2,Marketing,4,Female,33,2,5,Manager,2,Married,18789,9946,2,Y,No,14,0
940,34,0,Travel_Rarely,131,Sales,2,3,Marketing,3,Female,86,3,2,Sales_Executive,1,Single,4538,6039,0,Y,Yes,12,0
941,51,0,Travel_Frequently,237,Sales,9,3,Life_Sciences,4,Male,83,3,5,Manager,2,Divorced,19847,19196,4,Y,Yes,24,11
942,59,0,Travel_Rarely,1429,Research_and_Development,18,4,Medical,4,Male,67,3,3,Manufacturing_Director,4,Single,10512,20002,6,Y,No,12,5
943,34,0,Travel_Frequently,135,Research_and_Development,19,3,Medical,3,Female,46,3,2,Laboratory_Technician,2,Divorced,4444,22534,4,Y,No,13,5
944,28,0,Travel_Frequently,791,Research_and_Development,1,4,Medical,4,Male,44,3,1,Laboratory_Technician,3,Single,2154,6842,0,Y,Yes,11,0
945,44,0,Travel_Rarely,1199,Research_and_Development,4,2,Life_Sciences,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,Y,No,14,14
946,34,0,Travel_Frequently,648,Human_Resources,11,3,Life_Sciences,3,Male,56,2,2,Human_Resources,2,Married,4490,21833,4,Y,No,11,1
947,35,0,Travel_Rarely,735,Research_and_Development,6,1,Life_Sciences,3,Male,66,3,1,Research_Scientist,3,Married,3506,6020,0,Y,Yes,14,2
948,42,0,Travel_Rarely,603,Research_and_Development,7,4,Medical,2,Female,78,4,2,Research_Scientist,2,Married,2372,5628,6,Y,Yes,16,0
949,43,0,Travel_Rarely,531,Sales,4,4,Marketing,4,Female,56,2,3,Sales_Executive,4,Single,10231,20364,3,Y,No,14,15
950,36,0,Travel_Rarely,429,Research_and_Development,2,4,Life_Sciences,3,Female,53,3,2,Manufacturing_Director,2,Single,5410,2323,9,Y,Yes,11,5
951,44,1,Travel_Rarely,621,Research_and_Development,15,3,Medical,1,Female,73,3,3,Healthcare_Representative,4,Married,7978,14075,1,Y,No,11,0
952,28,0,Travel_Frequently,193,Research_and_Development,2,3,Life_Sciences,4,Male,52,2,1,Laboratory_Technician,4,Married,3867,14222,1,Y,Yes,12,2
953,51,0,Travel_Frequently,968,Research_and_Development,6,2,Medical,2,Female,40,2,1,Laboratory_Technician,3,Single,2838,4257,0,Y,No,14,7
954,51,0,Travel_Frequently,968,Research_and_Development,6,2,Medical,2,Female,40,2,1,Laboratory_Technician,3,Single,2838,4257,0,Y,No,14,7
955,30,0,Non-Travel,879,Research_and_Development,9,2,Medical,3,Female,72,3,2,Manufacturing_Director,3,Single,4695,12858,7,Y,Yes,18,1
956,29,1,Travel_Rarely,806,Research_and_Development,7,3,Technical_Degree,2,Female,39,3,1,Laboratory_Technician,3,Divorced,3339,17285,3,Y,Yes,13,7
957,28,0,Travel_Rarely,640,Research_and_Development,1,3,Technical_Degree,4,Male,84,3,1,Research_Scientist,1,Single,2080,4732,2,Y,No,11,1
958,25,0,Travel_Rarely,266,Research_and_Development,1,3,Medical,4,Female,40,3,1,Research_Scientist,2,Single,2096,18830,1,Y,No,18,2
959,32,0,Travel_Rarely,604,Sales,8,3,Medical,3,Male,56,4,2,Sales_Executive,4,Married,6209,11693,1,Y,No,15,0
960,45,0,Travel_Frequently,364,Research_and_Development,25,3,Medical,2,Female,83,3,5,Manager,2,Single,18061,13035,3,Y,No,22,0
961,39,0,Travel_Rarely,412,Research_and_Development,13,4,Medical,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Y,Yes,13,15
962,58,0,Travel_Rarely,848,Research_and_Development,23,4,Life_Sciences,1,Male,88,3,1,Research_Scientist,3,Divorced,2372,26076,1,Y,No,12,2
963,32,1,Travel_Rarely,1089,Research_and_Development,7,2,Life_Sciences,4,Male,79,3,2,Laboratory_Technician,3,Married,4883,22845,1,Y,No,18,1
964,39,1,Travel_Rarely,360,Research_and_Development,23,3,Medical,3,Male,93,3,1,Research_Scientist,1,Single,3904,22154,0,Y,No,13,0
965,30,0,Travel_Rarely,1138,Research_and_Development,6,3,Technical_Degree,1,Female,48,2,2,Laboratory_Technician,4,Married,4627,23631,0,Y,No,12,6
966,36,0,Travel_Rarely,325,Research_and_Development,10,4,Technical_Degree,4,Female,63,3,3,Healthcare_Representative,3,Married,7094,5747,3,Y,No,12,1
967,46,0,Travel_Rarely,991,Human_Resources,1,2,Life_Sciences,4,Female,44,3,1,Human_Resources,1,Single,3423,22957,6,Y,No,12,5
968,28,0,Non-Travel,1476,Research_and_Development,1,3,Life_Sciences,3,Female,55,1,2,Laboratory_Technician,4,Married,6674,16392,0,Y,No,11,7
969,50,0,Travel_Rarely,1322,Research_and_Development,28,3,Life_Sciences,4,Female,43,3,4,Research_Director,1,Married,16880,22422,4,Y,Yes,11,1
970,40,1,Travel_Rarely,299,Sales,25,4,Marketing,4,Male,57,2,3,Sales_Executive,2,Single,9094,17235,2,Y,Yes,12,1
971,52,1,Travel_Rarely,1030,Sales,5,3,Life_Sciences,2,Male,64,3,3,Sales_Executive,2,Single,8446,21534,9,Y,Yes,19,7
972,30,0,Travel_Rarely,634,Research_and_Development,17,4,Medical,2,Female,95,3,3,Manager,1,Married,11916,25927,1,Y,Yes,23,0
973,39,0,Travel_Rarely,524,Research_and_Development,18,2,Life_Sciences,1,Male,32,3,2,Manufacturing_Director,3,Single,4534,13352,0,Y,No,11,1
974,31,0,Non-Travel,587,Sales,2,4,Life_Sciences,4,Female,57,3,3,Sales_Executive,3,Divorced,9852,8935,1,Y,Yes,19,9
975,41,0,Non-Travel,256,Sales,10,2,Medical,3,Male,40,1,2,Sales_Executive,2,Single,6151,22074,1,Y,No,13,11
976,31,1,Travel_Frequently,1060,Sales,1,3,Life_Sciences,4,Female,54,3,1,Sales_Representative,2,Single,2302,8319,1,Y,Yes,11,2
977,44,1,Travel_Rarely,935,Research_and_Development,3,3,Life_Sciences,1,Male,89,3,1,Laboratory_Technician,1,Married,2362,14669,4,Y,No,12,1
978,42,0,Non-Travel,495,Research_and_Development,2,1,Life_Sciences,3,Male,37,3,4,Manager,3,Married,17861,26582,0,Y,Yes,13,2
979,55,0,Travel_Rarely,282,Research_and_Development,2,2,Medical,4,Female,58,1,5,Manager,3,Married,19187,6992,4,Y,No,14,9
980,56,0,Travel_Rarely,206,Human_Resources,8,4,Life_Sciences,4,Male,99,3,5,Manager,2,Single,19717,4022,6,Y,No,14,7
981,40,0,Non-Travel,458,Research_and_Development,16,2,Life_Sciences,3,Male,74,3,1,Research_Scientist,3,Divorced,3544,8532,9,Y,No,16,0
982,34,0,Travel_Rarely,943,Research_and_Development,9,3,Life_Sciences,4,Male,86,3,3,Healthcare_Representative,4,Divorced,8500,5494,0,Y,No,11,1
983,40,0,Travel_Rarely,523,Research_and_Development,2,3,Life_Sciences,3,Male,98,3,2,Research_Scientist,4,Single,4661,22455,1,Y,No,13,8
984,41,0,Travel_Frequently,1018,Sales,1,3,Marketing,3,Female,66,3,2,Sales_Executive,1,Divorced,4103,4297,0,Y,No,17,1
985,35,0,Travel_Frequently,482,Research_and_Development,4,4,Life_Sciences,3,Male,87,3,2,Research_Scientist,3,Single,4249,2690,1,Y,Yes,11,1
986,51,0,Travel_Rarely,770,Human_Resources,5,3,Life_Sciences,3,Male,84,3,4,Manager,2,Divorced,14026,17588,1,Y,Yes,11,0
987,38,0,Travel_Rarely,1009,Sales,2,2,Life_Sciences,2,Female,31,3,2,Sales_Executive,1,Divorced,6893,19461,3,Y,No,15,1
988,34,0,Travel_Rarely,507,Sales,15,2,Medical,3,Female,66,3,2,Sales_Executive,1,Single,6125,23553,1,Y,No,12,9
989,25,0,Travel_Rarely,882,Research_and_Development,19,1,Medical,4,Male,67,3,1,Laboratory_Technician,4,Married,3669,9075,3,Y,No,11,1
990,58,1,Travel_Rarely,601,Research_and_Development,7,4,Medical,3,Female,53,2,3,Manufacturing_Director,1,Married,10008,12023,7,Y,Yes,14,5
991,40,0,Travel_Rarely,329,Research_and_Development,1,4,Life_Sciences,2,Male,88,3,1,Laboratory_Technician,2,Married,2387,6762,3,Y,No,22,0
992,36,0,Travel_Frequently,607,Sales,7,3,Marketing,1,Female,83,4,2,Sales_Executive,1,Married,4639,2261,2,Y,No,16,6
993,48,0,Travel_Rarely,855,Research_and_Development,4,3,Life_Sciences,4,Male,54,3,3,Manufacturing_Director,4,Single,7898,18706,1,Y,No,11,0
994,27,0,Travel_Rarely,1291,Sales,11,3,Medical,3,Female,98,4,1,Sales_Representative,4,Married,2534,6527,8,Y,No,14,0
995,51,0,Travel_Rarely,1405,Research_and_Development,11,2,Technical_Degree,4,Female,82,2,4,Manufacturing_Director,2,Single,13142,24439,3,Y,No,16,0
996,18,0,Non-Travel,1124,Research_and_Development,1,3,Life_Sciences,4,Female,97,3,1,Laboratory_Technician,4,Single,1611,19305,1,Y,No,15,0
997,35,0,Travel_Rarely,817,Research_and_Development,1,3,Medical,4,Female,60,2,2,Laboratory_Technician,4,Married,5363,10846,0,Y,No,12,0
998,27,0,Travel_Frequently,793,Sales,2,1,Life_Sciences,4,Male,43,1,2,Sales_Executive,4,Single,5071,20392,3,Y,No,20,0
999,55,1,Travel_Rarely,267,Sales,13,4,Marketing,1,Male,85,4,4,Sales_Executive,3,Single,13695,9277,6,Y,Yes,17,3
1000,56,0,Travel_Rarely,1369,Research_and_Development,23,3,Life_Sciences,4,Male,68,3,4,Manufacturing_Director,2,Married,13402,18235,4,Y,Yes,12,15
1001,34,0,Non-Travel,999,Research_and_Development,26,1,Technical_Degree,1,Female,92,2,1,Research_Scientist,3,Divorced,2029,15891,1,Y,No,20,0
1002,40,0,Travel_Rarely,1202,Research_and_Development,2,1,Medical,2,Female,89,4,2,Healthcare_Representative,3,Divorced,6377,13888,5,Y,No,20,11
1003,34,0,Travel_Rarely,285,Research_and_Development,29,3,Medical,2,Male,86,3,2,Laboratory_Technician,3,Married,5429,17491,4,Y,No,13,7
1004,31,1,Travel_Frequently,703,Sales,2,3,Life_Sciences,3,Female,90,2,1,Sales_Representative,4,Single,2785,11882,7,Y,No,14,0
1005,35,1,Travel_Frequently,662,Sales,18,4,Marketing,4,Female,67,3,2,Sales_Executive,3,Married,4614,23288,0,Y,Yes,18,3
1006,38,0,Travel_Frequently,693,Research_and_Development,7,3,Life_Sciences,4,Male,57,4,1,Research_Scientist,3,Divorced,2610,15748,1,Y,No,11,0
1007,34,0,Travel_Rarely,404,Research_and_Development,2,4,Technical_Degree,3,Female,98,3,2,Healthcare_Representative,4,Single,6687,6163,1,Y,No,11,4
1008,28,0,Travel_Rarely,736,Sales,26,3,Life_Sciences,3,Male,48,2,2,Sales_Executive,1,Married,4724,24232,1,Y,No,11,0
1009,31,1,Travel_Rarely,330,Research_and_Development,22,4,Medical,4,Male,98,3,2,Manufacturing_Director,3,Married,6179,21057,1,Y,Yes,15,6
1010,39,0,Travel_Rarely,1498,Sales,21,4,Life_Sciences,1,Male,44,2,2,Sales_Executive,4,Married,6120,3567,3,Y,Yes,12,1
1011,51,0,Travel_Frequently,541,Sales,2,3,Marketing,2,Male,52,3,3,Sales_Executive,2,Married,10596,15395,2,Y,No,11,3
1012,41,0,Travel_Frequently,1200,Research_and_Development,22,3,Life_Sciences,4,Female,75,3,2,Research_Scientist,4,Divorced,5467,13953,3,Y,Yes,14,3
1013,37,0,Travel_Rarely,1439,Research_and_Development,4,1,Life_Sciences,3,Male,54,3,1,Research_Scientist,3,Married,2996,5182,7,Y,Yes,15,1
1014,33,0,Travel_Frequently,1111,Sales,5,1,Life_Sciences,2,Male,61,3,2,Sales_Executive,4,Married,9998,19293,6,Y,No,13,1
1015,32,0,Travel_Rarely,499,Sales,2,1,Marketing,3,Male,36,3,2,Sales_Executive,2,Married,4078,20497,0,Y,Yes,13,1
1016,39,0,Non-Travel,1485,Research_and_Development,25,2,Life_Sciences,3,Male,71,3,3,Healthcare_Representative,3,Married,10920,3449,3,Y,No,21,0
1017,25,0,Travel_Rarely,1372,Sales,18,1,Life_Sciences,1,Male,93,4,2,Sales_Executive,3,Married,6232,12477,2,Y,No,11,1
1018,52,0,Travel_Frequently,322,Research_and_Development,28,2,Medical,4,Female,59,4,4,Manufacturing_Director,3,Married,13247,9731,2,Y,Yes,11,0
1019,43,0,Travel_Rarely,930,Research_and_Development,6,3,Medical,1,Female,73,2,2,Research_Scientist,3,Single,4081,20003,1,Y,Yes,14,1
1020,27,0,Travel_Rarely,205,Sales,10,3,Marketing,4,Female,98,2,2,Sales_Executive,4,Married,5769,7100,1,Y,Yes,11,4
1021,27,1,Travel_Rarely,135,Research_and_Development,17,4,Life_Sciences,4,Female,51,3,1,Research_Scientist,3,Single,2394,25681,1,Y,Yes,13,7
1022,26,0,Travel_Rarely,683,Research_and_Development,2,1,Medical,1,Male,36,2,1,Research_Scientist,4,Single,3904,4050,0,Y,No,12,1
1023,42,0,Travel_Rarely,1147,Human_Resources,10,3,Human_Resources,3,Female,31,3,4,Manager,1,Married,16799,16616,0,Y,No,14,0
1024,52,0,Travel_Rarely,258,Research_and_Development,8,4,Other,3,Female,54,3,1,Laboratory_Technician,1,Married,2950,17363,9,Y,No,13,0
1025,52,0,Travel_Rarely,258,Research_and_Development,8,4,Other,3,Female,54,3,1,Laboratory_Technician,1,Married,2950,17363,9,Y,No,13,0
1026,52,0,Travel_Rarely,258,Research_and_Development,8,4,Other,3,Female,54,3,1,Laboratory_Technician,1,Married,2950,17363,9,Y,No,13,0
1027,37,0,Travel_Rarely,1462,Research_and_Development,11,3,Medical,1,Female,94,3,1,Laboratory_Technician,3,Single,3629,19106,4,Y,No,18,0
1028,35,0,Travel_Frequently,200,Research_and_Development,18,2,Life_Sciences,3,Male,60,3,3,Manufacturing_Director,4,Single,9362,19944,2,Y,No,11,2
1029,25,0,Travel_Rarely,949,Research_and_Development,1,3,Technical_Degree,1,Male,81,3,1,Laboratory_Technician,4,Married,3229,4910,4,Y,No,11,0
1030,26,0,Travel_Rarely,652,Research_and_Development,7,3,Other,3,Male,100,4,1,Laboratory_Technician,1,Single,3578,23577,0,Y,No,12,0
1031,29,0,Travel_Rarely,332,Human_Resources,17,3,Other,2,Male,51,2,3,Human_Resources,1,Single,7988,9769,1,Y,No,13,0
1032,49,1,Travel_Frequently,1475,Research_and_Development,28,2,Life_Sciences,1,Male,97,2,2,Laboratory_Technician,1,Single,4284,22710,3,Y,No,20,1
1033,29,1,Travel_Frequently,337,Research_and_Development,14,1,Other,3,Female,84,3,3,Healthcare_Representative,4,Single,7553,22930,0,Y,Yes,12,7
1034,54,0,Travel_Rarely,971,Research_and_Development,1,3,Medical,4,Female,54,3,4,Research_Director,4,Single,17328,5652,6,Y,No,19,12
1035,58,0,Travel_Rarely,1055,Research_and_Development,1,3,Medical,4,Female,76,3,5,Research_Director,1,Married,19701,22456,3,Y,Yes,21,1
1036,55,0,Travel_Rarely,1136,Research_and_Development,1,4,Medical,2,Male,81,4,4,Research_Director,4,Divorced,14732,12414,2,Y,No,13,0
1037,36,0,Travel_Rarely,1174,Sales,3,4,Marketing,1,Female,99,3,2,Sales_Executive,2,Single,9278,20763,3,Y,Yes,16,0
1038,31,1,Travel_Frequently,667,Sales,1,4,Life_Sciences,2,Female,50,1,1,Sales_Representative,3,Single,1359,16154,1,Y,No,12,0
1039,30,0,Travel_Rarely,855,Sales,7,4,Marketing,4,Female,73,3,2,Sales_Executive,1,Divorced,4779,12761,7,Y,No,14,0
1040,31,0,Travel_Rarely,182,Research_and_Development,8,5,Life_Sciences,1,Female,93,3,4,Research_Director,2,Single,16422,8847,3,Y,No,11,1
1041,34,0,Travel_Frequently,560,Research_and_Development,1,4,Other,4,Male,91,3,1,Research_Scientist,1,Divorced,2996,20284,5,Y,No,14,1
1042,31,1,Travel_Rarely,202,Research_and_Development,8,3,Life_Sciences,1,Female,34,2,1,Research_Scientist,2,Single,1261,22262,1,Y,No,12,0
1043,27,0,Travel_Rarely,1377,Research_and_Development,11,1,Life_Sciences,2,Male,91,3,1,Laboratory_Technician,1,Married,2099,7679,0,Y,No,14,1
1044,36,0,Travel_Rarely,172,Research_and_Development,4,4,Life_Sciences,1,Male,37,2,2,Laboratory_Technician,4,Single,5810,22604,1,Y,No,16,1
1045,36,0,Travel_Rarely,329,Sales,16,4,Marketing,3,Female,98,2,2,Sales_Executive,1,Married,5647,13494,4,Y,No,13,0
1046,47,0,Travel_Rarely,465,Research_and_Development,1,3,Technical_Degree,1,Male,74,3,1,Research_Scientist,4,Married,3420,10205,7,Y,No,12,1
1047,25,1,Travel_Rarely,383,Sales,9,2,Life_Sciences,1,Male,68,2,1,Sales_Representative,1,Married,4400,15182,3,Y,No,12,2
1048,37,0,Non-Travel,1413,Research_and_Development,5,2,Technical_Degree,3,Male,84,4,1,Laboratory_Technician,3,Single,3500,25470,0,Y,No,14,1
1049,56,0,Travel_Rarely,1255,Research_and_Development,1,2,Life_Sciences,1,Female,90,3,1,Research_Scientist,1,Married,2066,10494,2,Y,No,22,1
1050,47,0,Travel_Rarely,359,Research_and_Development,2,4,Medical,1,Female,82,3,4,Research_Director,3,Married,17169,26703,3,Y,No,19,5
1051,24,0,Travel_Rarely,1476,Sales,4,1,Medical,4,Female,42,3,2,Sales_Executive,3,Married,4162,15211,1,Y,Yes,12,0
1052,32,0,Travel_Rarely,601,Sales,7,5,Marketing,4,Male,97,3,2,Sales_Executive,4,Married,9204,23343,4,Y,No,12,0
1053,34,0,Travel_Rarely,401,Research_and_Development,1,3,Life_Sciences,4,Female,86,2,1,Laboratory_Technician,2,Married,3294,3708,5,Y,No,17,0
1054,41,0,Travel_Rarely,1283,Research_and_Development,5,5,Medical,2,Male,90,4,1,Research_Scientist,3,Married,2127,5561,2,Y,Yes,12,0
1055,40,0,Non-Travel,663,Research_and_Development,9,4,Other,3,Male,81,3,2,Laboratory_Technician,3,Divorced,3975,23099,3,Y,No,11,0
1056,31,0,Travel_Rarely,326,Sales,8,2,Life_Sciences,1,Male,31,3,3,Sales_Executive,4,Divorced,10793,8386,1,Y,No,18,9
1057,46,1,Travel_Rarely,377,Sales,9,3,Marketing,1,Male,52,3,3,Sales_Executive,4,Divorced,10096,15986,4,Y,No,11,4
1058,39,1,Non-Travel,592,Research_and_Development,2,3,Life_Sciences,1,Female,54,2,1,Laboratory_Technician,1,Single,3646,17181,2,Y,Yes,23,0
1059,31,1,Travel_Frequently,1445,Research_and_Development,1,5,Life_Sciences,3,Female,100,4,3,Manufacturing_Director,2,Single,7446,8931,1,Y,No,11,4
1060,45,0,Travel_Rarely,1038,Research_and_Development,20,3,Medical,2,Male,95,1,3,Healthcare_Representative,1,Divorced,10851,19863,2,Y,Yes,18,0
1061,31,0,Travel_Rarely,1398,Human_Resources,8,2,Medical,4,Female,96,4,1,Human_Resources,2,Single,2109,24609,9,Y,No,18,0
1062,31,1,Travel_Frequently,523,Research_and_Development,2,3,Life_Sciences,2,Male,94,3,1,Laboratory_Technician,4,Married,3722,21081,6,Y,Yes,13,2
1063,45,0,Travel_Rarely,1448,Research_and_Development,29,3,Technical_Degree,2,Male,55,3,3,Manufacturing_Director,4,Married,9380,14720,4,Y,Yes,18,1
1064,48,0,Travel_Rarely,1221,Sales,7,3,Marketing,3,Male,96,3,2,Sales_Executive,1,Divorced,5486,24795,4,Y,No,11,2
1065,34,1,Travel_Rarely,1107,Human_Resources,9,4,Technical_Degree,1,Female,52,3,1,Human_Resources,3,Married,2742,3072,1,Y,No,15,2
1066,40,0,Non-Travel,218,Research_and_Development,8,1,Medical,4,Male,55,2,3,Research_Director,2,Divorced,13757,25178,2,Y,No,11,4
1067,28,0,Travel_Rarely,866,Sales,5,3,Medical,4,Male,84,3,2,Sales_Executive,1,Single,8463,23490,0,Y,No,18,1
1068,44,0,Non-Travel,981,Research_and_Development,5,3,Life_Sciences,3,Male,90,2,1,Laboratory_Technician,3,Single,3162,7973,3,Y,No,14,0
1069,53,0,Travel_Rarely,447,Research_and_Development,2,3,Medical,4,Male,39,4,4,Research_Director,2,Single,16598,19764,4,Y,No,12,8
1070,49,0,Travel_Rarely,1495,Research_and_Development,5,4,Technical_Degree,1,Male,96,3,2,Healthcare_Representative,3,Married,6651,21534,2,Y,No,14,1
1071,40,0,Travel_Rarely,896,Research_and_Development,2,3,Medical,3,Male,68,3,1,Research_Scientist,3,Divorced,2345,8045,2,Y,No,14,1
1072,44,0,Travel_Rarely,1467,Research_and_Development,20,3,Life_Sciences,4,Male,49,3,1,Research_Scientist,2,Single,3420,21158,1,Y,No,13,1
1073,33,0,Travel_Frequently,430,Sales,7,3,Medical,4,Male,54,3,2,Sales_Executive,1,Married,4373,17456,0,Y,No,14,0
1074,34,0,Travel_Rarely,1326,Sales,3,3,Other,4,Male,81,1,2,Sales_Executive,1,Single,4759,15891,3,Y,No,18,3
1075,30,0,Travel_Rarely,1358,Sales,16,1,Life_Sciences,4,Male,96,3,2,Sales_Executive,3,Married,5301,2939,8,Y,No,15,2
1076,42,0,Travel_Frequently,748,Research_and_Development,9,2,Medical,1,Female,74,3,1,Laboratory_Technician,4,Single,3673,16458,1,Y,No,13,5
1077,44,0,Travel_Frequently,383,Sales,1,5,Marketing,1,Female,79,3,2,Sales_Executive,3,Married,4768,9282,7,Y,No,12,0
1078,30,0,Non-Travel,990,Research_and_Development,7,3,Technical_Degree,3,Male,64,3,1,Research_Scientist,3,Divorced,1274,7152,1,Y,No,13,0
1079,57,0,Travel_Rarely,405,Research_and_Development,1,2,Life_Sciences,2,Male,93,4,2,Research_Scientist,3,Married,4900,2721,0,Y,No,24,2
1080,49,0,Travel_Rarely,1490,Research_and_Development,7,4,Life_Sciences,3,Male,35,3,3,Healthcare_Representative,2,Divorced,10466,20948,3,Y,No,14,0
1081,34,0,Travel_Frequently,829,Research_and_Development,15,3,Medical,2,Male,71,3,4,Research_Director,1,Divorced,17007,11929,7,Y,No,14,6
