Transaction_ID,Configuration,Screen_Size,Battery_Life,RAM,Processor_Speeds,Integrated_Wireless,HD_Size,Bundled_Applications,Retail_Price
181819,312,15,6,1,2,Yes,300,No,525
201048,155,15,5,1,1.5,No,80,Yes,365
163653,845,17,6,4,2,No,120,Yes,785
184879,227,15,5,2,2.4,Yes,80,Yes,490
276288,210,15,5,2,2,Yes,40,No,305
180145,668,17,5,2,2.4,No,80,No,530
58150,862,17,6,4,2.4,No,120,No,760
9884,345,15,6,2,1.5,No,40,Yes,490
141031,146,15,5,1,1.5,Yes,40,No,305
253112,190,15,5,1,2.4,No,120,No,400
107904,221,15,5,2,2,No,120,Yes,435
138472,112,15,4,4,1.5,No,300,No,570
13730,364,15,6,2,2,No,80,No,505
248817,501,17,4,2,2,Yes,120,Yes,555
157916,618,17,5,1,2.4,No,40,No,
2053,320,15,6,1,2,No,300,No,545
4669,312,15,6,1,2,Yes,300,No,565
71911,779,17,6,2,1.5,No,80,Yes,640
97671,763,17,6,1,2.4,No,80,Yes,635
274004,402,15,6,4,2,Yes,40,No,
274948,133,15,4,4,2.4,Yes,120,Yes,630
235855,684,17,5,4,1.5,No,80,No,610
81460,364,15,6,2,2,No,80,No,455
71965,643,17,5,2,2,Yes,80,Yes,605
86417,126,15,4,4,2,No,120,No,535
268612,45,15,4,1,2.4,No,120,Yes,430
145621,793,17,6,2,2,No,40,Yes,595
74575,428,15,6,4,2.4,No,80,No,640
42401,451,17,4,1,2,Yes,80,Yes,535
265098,319,15,6,1,2,No,300,Yes,540
181931,398,15,6,4,1.5,No,120,No,610
199888,621,17,5,1,2.4,No,120,Yes,560
269466,585,17,5,1,1.5,No,40,Yes,308
16502,173,15,5,1,2,No,120,Yes,445
106958,104,15,4,4,1.5,Yes,300,No,590
229288,737,17,6,1,2,Yes,40,Yes,570
240654,448,17,4,1,1.5,No,300,No,495
110217,738,17,6,1,2,Yes,40,No,535
296522,685,17,5,4,1.5,No,120,Yes,680
75275,100,15,4,4,1.5,Yes,80,No,510
50488,89,15,4,2,2.4,No,40,Yes,450
160649,628,17,5,2,1.5,Yes,80,No,500
174260,337,15,6,2,1.5,Yes,40,Yes,440
76482,145,15,5,1,1.5,Yes,40,Yes,360
275381,22,15,4,1,2,Yes,120,No,350
235332,295,15,6,1,1.5,Yes,300,Yes,540
123394,813,17,6,2,2.4,No,120,Yes,690
44924,510,17,4,2,2,No,120,No,
48028,9,15,4,1,1.5,No,40,Yes,
213055,93,15,4,2,2.4,No,120,Yes,470
109283,160,15,5,1,1.5,No,300,No,405
52281,307,15,6,1,2,Yes,80,Yes,510
69523,491,17,4,2,1.5,No,80,Yes,540
111168,378,15,6,2,2.4,No,40,No,480
107866,163,15,5,1,2,Yes,80,Yes,420
194009,529,17,4,4,1.5,Yes,40,Yes,620
149104,36,15,4,1,2.4,Yes,80,No,395
156060,808,17,6,2,2.4,Yes,300,No,710
252567,652,17,5,2,2,No,80,No,475
114730,313,15,6,1,2,No,40,Yes,440
117544,134,15,4,4,2.4,Yes,120,No,580
109473,843,17,6,4,2,No,80,Yes,765
85116,16,15,4,1,1.5,No,300,No,390
117135,17,15,4,1,2,Yes,40,Yes,360
268804,714,17,5,4,2.4,No,40,No,434
73674,258,15,5,4,2,Yes,40,No,515
25412,194,15,5,2,1.5,Yes,40,No,360
30957,293,15,6,1,1.5,Yes,120,Yes,515
178220,518,17,4,2,2.4,Yes,120,No,550
172235,370,15,6,2,2.4,Yes,40,No,490
228802,815,17,6,2,2.4,No,300,Yes,720
82255,45,15,4,1,2.4,No,120,Yes,455
45392,774,17,6,2,1.5,Yes,120,No,441
156903,482,17,4,2,1.5,Yes,40,No,440
152900,281,15,5,4,2.4,No,40,Yes,570
70440,592,17,5,1,1.5,No,300,No,540
295540,414,15,6,4,2,No,120,No,635
294618,651,17,5,2,2,No,80,Yes,525
85619,124,15,4,4,2,No,80,No,515
86152,482,17,4,2,1.5,Yes,40,No,460
167064,138,15,4,4,2.4,No,40,No,350
83636,117,15,4,4,2,Yes,120,Yes,605
38390,77,15,4,2,2,No,120,Yes,445
247821,745,17,6,1,2,No,40,Yes,550
221283,492,17,4,2,1.5,No,80,No,440
91885,309,15,6,1,2,Yes,120,Yes,525
148453,85,15,4,2,2.4,Yes,120,Yes,500
236523,191,15,5,1,2.4,No,300,Yes,515
133105,318,15,6,1,2,No,120,No,450
199985,611,17,5,1,2.4,Yes,80,Yes,560
118803,569,17,4,4,2.4,No,40,Yes,650
244032,553,17,4,4,2,No,40,Yes,625
78277,411,15,6,4,2,No,80,Yes,665
192615,618,17,5,1,2.4,No,40,No,450
169518,617,17,5,1,2.4,No,40,Yes,505
55459,648,17,5,2,2,Yes,300,No,635
115167,823,17,6,4,1.5,Yes,300,Yes,840
79311,173,15,5,1,2,No,120,Yes,425
198146,848,17,6,4,2,No,300,No,795
127892,558,17,4,4,2,No,120,No,635
99057,57,15,4,2,1.5,No,40,Yes,340
203393,312,15,6,1,2,Yes,300,No,520
265192,126,15,4,4,2,No,120,No,
266077,661,17,5,2,2.4,Yes,120,Yes,590
8786,307,15,6,1,2,Yes,80,Yes,530
187703,14,15,4,1,1.5,No,120,No,315
32200,25,15,4,1,2,No,40,Yes,355
215240,753,17,6,1,2.4,Yes,40,Yes,600
236154,289,15,6,1,1.5,Yes,40,Yes,420
60793,346,15,6,2,1.5,No,40,No,400
211459,501,17,4,2,2,Yes,120,Yes,565
223859,500,17,4,2,2,Yes,80,No,485
227747,603,17,5,1,2,No,80,Yes,510
54002,742,17,6,1,2,Yes,120,No,605
181121,864,17,6,4,2.4,No,300,No,820
16273,7,15,4,1,1.5,Yes,300,Yes,480
144242,459,17,4,1,2,No,80,Yes,500
296937,804,17,6,2,2.4,Yes,80,No,420
6419,297,15,6,1,1.5,No,40,Yes,450
198280,263,15,5,4,2,Yes,300,Yes,685
127677,596,17,5,1,2,Yes,80,No,495
152407,495,17,4,2,1.5,No,300,Yes,413
136699,521,17,4,2,2.4,No,40,Yes,530
190177,255,15,5,4,1.5,No,300,Yes,640
262337,789,17,6,2,2,Yes,120,Yes,645
198949,251,15,5,4,1.5,No,80,Yes,560
205640,832,17,6,4,1.5,No,300,No,770
95112,229,15,5,2,2.4,Yes,120,Yes,540
45782,634,17,5,2,1.5,No,40,No,470
116825,376,15,6,2,2.4,Yes,300,No,620
8824,23,15,4,1,2,Yes,300,Yes,510
264489,401,15,6,4,2,Yes,40,Yes,
19546,313,15,6,1,2,No,40,Yes,
134607,714,17,5,4,2.4,No,40,No,620
31721,208,15,5,2,1.5,No,300,No,450
272804,607,17,5,1,2,No,300,Yes,585
282678,55,15,4,2,1.5,Yes,300,Yes,430
182917,258,15,5,4,2,Yes,40,No,515
283709,862,17,6,4,2.4,No,120,No,532
3566,320,15,6,1,2,No,300,No,545
92024,652,17,5,2,2,No,80,No,525
160915,371,15,6,2,2.4,Yes,80,Yes,580
11315,298,15,6,1,1.5,No,40,No,395
291290,431,15,6,4,2.4,No,300,Yes,770
41301,572,17,4,4,2.4,No,80,No,640
273212,282,15,5,4,2.4,No,40,No,520
249678,192,15,5,1,2.4,No,300,No,460
220467,857,17,6,4,2.4,No,40,Yes,750
145600,448,17,4,1,1.5,No,300,No,505
234122,161,15,5,1,2,Yes,40,Yes,365
257310,742,17,6,1,2,Yes,120,No,575
43153,634,17,5,2,1.5,No,40,No,470
154010,369,15,6,2,2.4,Yes,40,Yes,378
274113,451,17,4,1,2,Yes,80,Yes,
151437,116,15,4,4,2,Yes,80,No,
191019,40,15,4,1,2.4,Yes,300,No,470
2497,176,15,5,1,2,No,300,No,465
270129,724,17,6,1,1.5,Yes,80,No,530
207329,296,15,6,1,1.5,Yes,300,No,495
168246,584,17,5,1,1.5,Yes,300,No,545
277710,635,17,5,2,1.5,No,80,Yes,500
215757,452,17,4,1,2,Yes,80,No,465
268171,287,15,5,4,2.4,No,300,Yes,690
250647,8,15,4,1,1.5,Yes,300,No,
60673,546,17,4,4,2,Yes,40,No,595
5982,303,15,6,1,1.5,No,300,Yes,570
97902,791,17,6,2,2,Yes,300,Yes,755
25047,312,15,6,1,2,Yes,300,No,550
200538,813,17,6,2,2.4,No,120,Yes,670
39557,722,17,6,1,1.5,Yes,40,No,520
90810,478,17,4,1,2.4,No,120,No,505
13833,171,15,5,1,2,No,80,Yes,430
21786,72,15,4,2,2,Yes,300,No,495
203785,446,17,4,1,1.5,No,120,No,440
180265,81,15,4,2,2.4,Yes,40,Yes,440
41387,385,15,6,4,1.5,Yes,40,Yes,434
23036,161,15,5,1,2,Yes,40,Yes,405
56347,222,15,5,2,2,No,120,No,405
275341,339,15,6,2,1.5,Yes,80,Yes,450
235688,103,15,4,4,1.5,Yes,300,Yes,640
181064,247,15,5,4,1.5,Yes,300,Yes,660
61217,93,15,4,2,2.4,No,120,Yes,510
65087,372,15,6,2,2.4,Yes,80,No,560
62145,650,17,5,2,2,No,40,No,495
169158,630,17,5,2,1.5,Yes,120,No,520
286449,584,17,5,1,1.5,Yes,300,No,530
285952,755,17,6,1,2.4,Yes,80,Yes,630
214369,830,17,6,4,1.5,No,120,No,710
263974,340,15,6,2,1.5,Yes,80,No,400
119343,113,15,4,4,2,Yes,40,Yes,545
280917,693,17,5,4,2,Yes,120,Yes,725
291493,152,15,5,1,1.5,Yes,300,No,405
278458,342,15,6,2,1.5,Yes,120,No,420
12950,159,15,5,1,1.5,No,300,Yes,485
4084,215,15,5,2,2,Yes,300,Yes,585
91446,723,17,6,1,1.5,Yes,80,Yes,605
232375,517,17,4,2,2.4,Yes,120,Yes,580
197376,486,17,4,2,1.5,Yes,120,No,490
221734,301,15,6,1,1.5,No,120,Yes,460
262213,310,15,6,1,2,Yes,120,No,450
202522,233,15,5,2,2.4,No,40,Yes,430
72814,492,17,4,2,1.5,No,80,No,490
288016,331,15,6,1,2.4,No,80,Yes,510
104720,317,15,6,1,2,No,120,Yes,505
230941,295,15,6,1,1.5,Yes,300,Yes,540
65097,203,15,5,2,1.5,No,80,Yes,410
13638,320,15,6,1,2,No,300,No,540
267930,732,17,6,1,1.5,No,80,No,510
151650,116,15,4,4,2,Yes,80,No,535
232900,111,15,4,4,1.5,No,300,Yes,620
251702,190,15,5,1,2.4,No,120,No,400
143006,410,15,6,4,2,No,40,No,575
56191,212,15,5,2,2,Yes,80,No,405
181287,103,15,4,4,1.5,Yes,300,Yes,640
8177,171,15,5,1,2,No,80,Yes,430
91380,84,15,4,2,2.4,Yes,80,No,450
74145,419,15,6,4,2.4,Yes,80,Yes,710
64161,171,15,5,1,2,No,80,Yes,410
118432,12,15,4,1,1.5,No,80,No,305
86134,803,17,6,2,2.4,Yes,80,Yes,700
33277,289,15,6,1,1.5,Yes,40,Yes,450
207265,433,17,4,1,1.5,Yes,40,Yes,450
73168,159,15,5,1,1.5,No,300,Yes,460
27938,77,15,4,2,2,No,120,Yes,455
49691,81,15,4,2,2.4,Yes,40,Yes,470
112298,303,15,6,1,1.5,No,300,Yes,535
210931,153,15,5,1,1.5,No,40,Yes,325
20415,30,15,4,1,2,No,120,No,375
78223,742,17,6,1,2,Yes,120,No,600
225919,402,15,6,4,2,Yes,40,No,595
174624,470,17,4,1,2.4,Yes,120,No,515
244052,350,15,6,2,1.5,No,120,No,410
4962,56,15,4,2,1.5,Yes,300,No,490
204717,405,15,6,4,2,Yes,120,Yes,705
19966,168,15,5,1,2,Yes,300,No,
197444,473,17,4,1,2.4,No,40,Yes,480
9800,297,15,6,1,1.5,No,40,Yes,445
276060,524,17,4,2,2.4,No,80,No,336
140263,738,17,6,1,2,Yes,40,No,535
12882,291,15,6,1,1.5,Yes,80,Yes,505
224615,677,17,5,4,1.5,Yes,120,Yes,700
99097,588,17,5,1,1.5,No,80,No,455
163591,819,17,6,4,1.5,Yes,80,Yes,760
142060,276,15,5,4,2.4,Yes,80,No,580
103146,106,15,4,4,1.5,No,40,No,450
273205,330,15,6,1,2.4,No,40,No,420
59929,487,17,4,2,1.5,Yes,300,Yes,640
50493,112,15,4,4,1.5,No,300,No,399
106966,97,15,4,4,1.5,Yes,40,Yes,520
83216,612,17,5,1,2.4,Yes,80,No,525
197888,614,17,5,1,2.4,Yes,120,No,530
167178,39,15,4,1,2.4,Yes,300,Yes,525
30096,79,15,4,2,2,No,300,Yes,515
285836,250,15,5,4,1.5,No,40,No,329
35000,342,15,6,2,1.5,Yes,120,No,490
15064,306,15,6,1,2,Yes,40,No,440
185175,227,15,5,2,2.4,Yes,80,Yes,490
143009,623,17,5,1,2.4,No,300,Yes,625
144210,591,17,5,1,1.5,No,300,Yes,575
37265,7,15,4,1,1.5,Yes,300,Yes,470
72475,726,17,6,1,1.5,Yes,120,No,580
292625,366,15,6,2,2,No,120,No,
126666,74,15,4,2,2,No,40,No,305
62302,37,15,4,1,2.4,Yes,120,Yes,480
151554,205,15,5,2,1.5,No,120,Yes,280
210418,646,17,5,2,2,Yes,120,No,535
88325,378,15,6,2,2.4,No,40,No,490
89135,737,17,6,1,2,Yes,40,Yes,590
244342,471,17,4,1,2.4,Yes,300,Yes,615
96001,537,17,4,4,1.5,No,40,Yes,600
259473,554,17,4,4,2,No,40,No,575
195280,501,17,4,2,2,Yes,120,Yes,565
112925,366,15,6,2,2,No,120,No,465
287515,529,17,4,4,1.5,Yes,40,Yes,434
191066,362,15,6,2,2,No,40,No,385
294483,854,17,6,4,2.4,Yes,120,No,780
253121,55,15,4,2,1.5,Yes,300,Yes,430
79706,286,15,5,4,2.4,No,120,No,580
204314,769,17,6,2,1.5,Yes,40,Yes,580
230037,165,15,5,1,2,Yes,120,Yes,425
195620,486,17,4,2,1.5,Yes,120,No,490
66227,294,15,6,1,1.5,Yes,120,No,455
271034,657,17,5,2,2.4,Yes,40,Yes,530
255613,28,15,4,1,2,No,80,No,217
128148,838,17,6,4,2,Yes,120,No,755
214636,492,17,4,2,1.5,No,80,No,450
292865,805,17,6,2,2.4,Yes,120,Yes,469
65713,119,15,4,4,2,Yes,300,Yes,665
269521,672,17,5,2,2.4,No,300,No,580
36428,292,15,6,1,1.5,Yes,80,No,440
287279,36,15,4,1,2.4,Yes,80,No,380
153742,170,15,5,1,2,No,40,No,305
1349,294,15,6,1,1.5,Yes,120,No,480
274941,412,15,6,4,2,No,80,No,615
133423,765,17,6,1,2.4,No,120,Yes,650
14384,312,15,6,1,2,Yes,300,No,560
233396,425,15,6,4,2.4,No,40,Yes,650
33943,211,15,5,2,2,Yes,80,Yes,465
24882,168,15,5,1,2,Yes,300,No,470
216296,381,15,6,2,2.4,No,120,Yes,560
194973,112,15,4,4,1.5,No,300,No,570
131277,82,15,4,2,2.4,Yes,40,No,400
87448,699,17,5,4,2,No,80,Yes,685
214917,98,15,4,4,1.5,Yes,40,No,470
281446,371,15,6,2,2.4,Yes,80,Yes,550
266332,677,17,5,4,1.5,Yes,120,Yes,490
66677,36,15,4,1,2.4,Yes,80,No,410
62927,494,17,4,2,1.5,No,120,No,510
17436,4,15,4,1,1.5,Yes,80,No,245
3222,56,15,4,2,1.5,Yes,300,No,490
169138,312,15,6,1,2,Yes,300,No,525
140721,218,15,5,2,2,No,40,No,325
289183,505,17,4,2,2,No,40,Yes,465
236655,652,17,5,2,2,No,80,No,485
188820,441,17,4,1,1.5,No,40,Yes,430
268047,741,17,6,1,2,Yes,120,Yes,
27892,363,15,6,2,2,No,80,Yes,535
282728,100,15,4,4,1.5,Yes,80,No,510
134890,481,17,4,2,1.5,Yes,40,Yes,500
8404,338,15,6,2,1.5,Yes,40,No,460
67986,294,15,6,1,1.5,Yes,120,No,455
106943,465,17,4,1,2.4,Yes,40,Yes,510
77119,78,15,4,2,2,No,120,No,375
129321,94,15,4,2,2.4,No,120,No,440
127233,137,15,4,4,2.4,No,40,Yes,550
241745,763,17,6,1,2.4,No,80,Yes,615
61517,277,15,5,4,2.4,Yes,120,Yes,455
102832,546,17,4,4,2,Yes,40,No,595
262882,670,17,5,2,2.4,No,120,No,520
241266,142,15,4,4,2.4,No,120,No,560
146123,306,15,6,1,2,Yes,40,No,
211616,497,17,4,2,2,Yes,40,Yes,505
219581,342,15,6,2,1.5,Yes,120,No,430
181263,243,15,5,4,1.5,Yes,80,Yes,580
156910,347,15,6,2,1.5,No,80,Yes,322
23596,320,15,6,1,2,No,300,No,530
48056,548,17,4,4,2,Yes,80,No,635
93517,548,17,4,4,2,Yes,80,No,635
57402,470,17,4,1,2.4,Yes,120,No,371
280390,395,15,6,4,1.5,No,80,Yes,640
129897,24,15,4,1,2,Yes,300,No,430
271491,457,17,4,1,2,No,40,Yes,445
155771,780,17,6,2,1.5,No,80,No,392
132307,21,15,4,1,2,Yes,120,Yes,420
239628,31,15,4,1,2,No,300,Yes,445
57798,579,17,5,1,1.5,Yes,80,Yes,530
12690,210,15,5,2,2,Yes,40,No,405
170035,659,17,5,2,2.4,Yes,80,Yes,600
284020,216,15,5,2,2,Yes,300,No,
30839,293,15,6,1,1.5,Yes,120,Yes,515
91050,89,15,4,2,2.4,No,40,Yes,440
138906,56,15,4,2,1.5,Yes,300,No,420
209603,12,15,4,1,1.5,No,80,No,295
212474,732,17,6,1,1.5,No,80,No,520
67623,794,17,6,2,2,No,40,No,575
165159,426,15,6,4,2.4,No,40,No,600
138376,839,17,6,4,2,Yes,300,Yes,865
39122,207,15,5,2,1.5,No,300,Yes,490
72699,106,15,4,4,1.5,No,40,No,450
191065,672,17,5,2,2.4,No,300,No,600
217467,74,15,4,2,2,No,40,No,275
116103,438,17,4,1,1.5,Yes,120,No,470
157899,589,17,5,1,1.5,No,120,Yes,515
239598,195,15,5,2,1.5,Yes,80,Yes,380
247349,100,15,4,4,1.5,Yes,80,No,510
264654,478,17,4,1,2.4,No,120,No,480
260691,438,17,4,1,1.5,Yes,120,No,315
58703,221,15,5,2,2,No,120,Yes,455
121539,778,17,6,2,1.5,No,40,No,530
125787,254,15,5,4,1.5,No,120,No,530
222278,249,15,5,4,1.5,No,40,Yes,520
244367,326,15,6,1,2.4,Yes,120,No,505
289529,646,17,5,2,2,Yes,120,No,515
64785,589,17,5,1,1.5,No,120,Yes,530
38694,168,15,5,1,2,Yes,300,No,465
169221,173,15,5,1,2,No,120,Yes,415
82668,625,17,5,2,1.5,Yes,40,Yes,530
173931,486,17,4,2,1.5,Yes,120,No,500
13960,74,15,4,2,2,No,40,No,365
23376,155,15,5,1,1.5,No,80,Yes,395
94682,650,17,5,2,2,No,40,No,485
189224,733,17,6,1,1.5,No,120,Yes,590
109510,674,17,5,4,1.5,Yes,40,No,590
229641,291,15,6,1,1.5,Yes,80,Yes,460
83153,429,15,6,4,2.4,No,120,Yes,710
222517,809,17,6,2,2.4,No,40,Yes,600
164473,792,17,6,2,2,Yes,300,No,
228850,315,15,6,1,2,No,80,Yes,465
172083,493,17,4,2,1.5,No,120,Yes,530
84810,500,17,4,2,2,Yes,80,No,525
212883,642,17,5,2,2,Yes,40,No,475
268446,8,15,4,1,1.5,Yes,300,No,385
144957,308,15,6,1,2,Yes,80,No,445
261273,70,15,4,2,2,Yes,120,No,345
250298,400,15,6,4,1.5,No,300,No,670
206110,501,17,4,2,2,Yes,120,Yes,565
128555,230,15,5,2,2.4,Yes,120,No,480
19169,166,15,5,1,2,Yes,120,No,415
4463,292,15,6,1,1.5,Yes,80,No,460
255083,440,17,4,1,1.5,Yes,300,No,510
155560,273,15,5,4,2.4,Yes,40,Yes,413
132949,435,17,4,1,1.5,Yes,80,Yes,500
136157,175,15,5,1,2,No,300,Yes,480
244706,164,15,5,1,2,Yes,80,No,355
225801,653,17,5,2,2,No,120,Yes,555
69969,189,15,5,1,2.4,No,120,Yes,336
247055,585,17,5,1,1.5,No,40,Yes,445
166117,220,15,5,2,2,No,80,No,
64961,560,17,4,4,2,No,300,No,695
269153,492,17,4,2,1.5,No,80,No,430
295026,525,17,4,2,2.4,No,120,Yes,550
246863,295,15,6,1,1.5,Yes,300,Yes,540
21172,351,15,6,2,1.5,No,300,Yes,600
230609,207,15,5,2,1.5,No,300,Yes,440
119289,317,15,6,1,2,No,120,Yes,500
277384,246,15,5,4,1.5,Yes,120,No,550
10503,162,15,5,1,2,Yes,40,No,360
103102,141,15,4,4,2.4,No,120,Yes,610
92481,650,17,5,2,2,No,40,No,485
4580,12,15,4,1,1.5,No,80,No,340
241900,120,15,4,4,2,Yes,300,No,615
131416,445,17,4,1,1.5,No,120,Yes,500
23118,340,15,6,2,1.5,Yes,80,No,490
6085,176,15,5,1,2,No,300,No,465
199428,202,15,5,2,1.5,No,40,No,280
195416,625,17,5,2,1.5,Yes,40,Yes,500
257656,852,17,6,4,2.4,Yes,80,No,760
178924,652,17,5,2,2,No,80,No,505
71909,148,15,5,1,1.5,Yes,80,No,350
205938,515,17,4,2,2.4,Yes,80,Yes,570
122863,294,15,6,1,1.5,Yes,120,No,445
204400,205,15,5,2,1.5,No,120,Yes,390
10660,345,15,6,2,1.5,No,40,Yes,490
266103,644,17,5,2,2,Yes,80,No,
275325,98,15,4,4,1.5,Yes,40,No,470
223840,258,15,5,4,2,Yes,40,No,515
72535,519,17,4,2,2.4,Yes,300,Yes,690
240861,792,17,6,2,2,Yes,300,No,665
97717,168,15,5,1,2,Yes,300,No,455
29887,149,15,5,1,1.5,Yes,120,Yes,435
102765,225,15,5,2,2.4,Yes,40,Yes,480
51374,256,15,5,4,1.5,No,300,No,590
169930,526,17,4,2,2.4,No,120,No,530
59731,585,17,5,1,1.5,No,40,Yes,470
294627,124,15,4,4,2,No,80,No,515
286712,282,15,5,4,2.4,No,40,No,364
219633,200,15,5,2,1.5,Yes,300,No,410
243082,534,17,4,4,1.5,Yes,120,No,630
114694,670,17,5,2,2.4,No,120,No,560
69130,104,15,4,4,1.5,Yes,300,No,590
293189,814,17,6,2,2.4,No,120,No,600
254177,326,15,6,1,2.4,Yes,120,No,500
64849,94,15,4,2,2.4,No,120,No,460
218348,322,15,6,1,2.4,Yes,40,No,445
96128,514,17,4,2,2.4,Yes,40,No,510
99814,449,17,4,1,2,Yes,40,Yes,490
139165,258,15,5,4,2,Yes,40,No,515
179001,178,15,5,1,2.4,Yes,40,No,375
162311,522,17,4,2,2.4,No,40,No,329
11414,168,15,5,1,2,Yes,300,No,480
120648,568,17,4,4,2.4,Yes,300,No,740
234905,134,15,4,4,2.4,Yes,120,No,580
263424,697,17,5,4,2,No,40,Yes,645
228500,665,17,5,2,2.4,No,40,Yes,520
69580,602,17,5,1,2,No,40,No,445
245528,810,17,6,2,2.4,No,40,No,550
280809,328,15,6,1,2.4,Yes,300,No,560
229170,803,17,6,2,2.4,Yes,80,Yes,660
138931,817,17,6,4,1.5,Yes,40,Yes,720
180561,456,17,4,1,2,Yes,300,No,550
98981,812,17,6,2,2.4,No,80,No,630
23674,344,15,6,2,1.5,Yes,300,No,560
202948,175,15,5,1,2,No,300,Yes,470
197374,168,15,5,1,2,Yes,300,No,440
125495,619,17,5,1,2.4,No,80,Yes,550
64798,318,15,6,1,2,No,120,No,322
170286,338,15,6,2,1.5,Yes,40,No,390
77260,633,17,5,2,1.5,No,40,Yes,510
174332,751,17,6,1,2,No,300,Yes,680
188648,354,15,6,2,2,Yes,40,No,405
46974,613,17,5,1,2.4,Yes,120,Yes,600
23477,302,15,6,1,1.5,No,120,No,445
206454,83,15,4,2,2.4,Yes,80,Yes,470
2029,80,15,4,2,2,No,300,No,495
54663,319,15,6,1,2,No,300,Yes,570
48707,796,17,6,2,2,No,80,No,
89580,192,15,5,1,2.4,No,300,No,485
67777,84,15,4,2,2.4,Yes,80,No,460
209243,35,15,4,1,2.4,Yes,80,Yes,440
108146,730,17,6,1,1.5,No,40,No,490
291620,132,15,4,4,2.4,Yes,80,No,392
262195,475,17,4,1,2.4,No,80,Yes,357
45252,208,15,5,2,1.5,No,300,No,440
278207,486,17,4,2,1.5,Yes,120,No,470
106918,72,15,4,2,2,Yes,300,No,445
76707,603,17,5,1,2,No,80,Yes,530
255933,676,17,5,4,1.5,Yes,80,No,630
20664,175,15,5,1,2,No,300,Yes,505
154607,159,15,5,1,1.5,No,300,Yes,450
263789,438,17,4,1,1.5,Yes,120,No,315
118147,254,15,5,4,1.5,No,120,No,530
183073,445,17,4,1,1.5,No,120,Yes,343
65098,151,15,5,1,1.5,Yes,300,Yes,485
260001,274,15,5,4,2.4,Yes,40,No,540
188133,237,15,5,2,2.4,No,120,Yes,490
30154,70,15,4,2,2,Yes,120,No,425
44809,363,15,6,2,2,No,80,Yes,515
78131,836,17,6,4,2,Yes,80,No,735
149033,652,17,5,2,2,No,80,No,505
264441,122,15,4,4,2,No,40,No,475
161426,135,15,4,4,2.4,Yes,300,Yes,690
169725,342,15,6,2,1.5,Yes,120,No,315
22964,30,15,4,1,2,No,120,No,375
53872,269,15,5,4,2,No,120,Yes,605
139464,37,15,4,1,2.4,Yes,120,Yes,470
263318,130,15,4,4,2.4,Yes,40,No,520
245961,665,17,5,2,2.4,No,40,Yes,520
212270,658,17,5,2,2.4,Yes,40,No,500
143330,280,15,5,4,2.4,Yes,300,No,660
270673,373,15,6,2,2.4,Yes,120,Yes,570
77093,815,17,6,2,2.4,No,300,Yes,760
60403,212,15,5,2,2,Yes,80,No,
213088,746,17,6,1,2,No,40,No,505
295227,725,17,6,1,1.5,Yes,120,Yes,600
273341,251,15,5,4,1.5,No,80,Yes,560
85278,725,17,6,1,1.5,Yes,120,Yes,625
57027,795,17,6,2,2,No,80,Yes,
210865,426,15,6,4,2.4,No,40,No,600
105270,766,17,6,1,2.4,No,120,No,600
291545,414,15,6,4,2,No,120,No,
129081,459,17,4,1,2,No,80,Yes,505
116349,280,15,5,4,2.4,Yes,300,No,660
280279,176,15,5,1,2,No,300,No,287
243353,341,15,6,2,1.5,Yes,120,Yes,480
112161,80,15,4,2,2,No,300,No,425
204266,636,17,5,2,1.5,No,80,No,470
202508,596,17,5,1,2,Yes,80,No,485
287613,401,15,6,4,2,Yes,40,Yes,645
39298,480,17,4,1,2.4,No,300,No,570
66470,397,15,6,4,1.5,No,120,Yes,462
160627,485,17,4,2,1.5,Yes,120,Yes,550
52829,792,17,6,2,2,Yes,300,No,715
70162,98,15,4,4,1.5,Yes,40,No,470
293083,184,15,5,1,2.4,Yes,300,No,480
42335,455,17,4,1,2,Yes,300,Yes,615
165980,320,15,6,1,2,No,300,No,505
274824,669,17,5,2,2.4,No,120,Yes,399
89638,175,15,5,1,2,No,300,Yes,485
90089,88,15,4,2,2.4,Yes,300,No,530
106636,433,17,4,1,1.5,Yes,40,Yes,460
249437,191,15,5,1,2.4,No,300,Yes,510
127179,308,15,6,1,2,Yes,80,No,450
136938,621,17,5,1,2.4,No,120,Yes,570
172500,439,17,4,1,1.5,Yes,300,Yes,
84587,413,15,6,4,2,No,120,Yes,685
213346,510,17,4,2,2,No,120,No,495
176446,219,15,5,2,2,No,80,Yes,
294233,168,15,5,1,2,Yes,300,No,301
124000,493,17,4,2,1.5,No,120,Yes,540
162553,644,17,5,2,2,Yes,80,No,
41876,556,17,4,4,2,No,80,No,615
66125,609,17,5,1,2.4,Yes,40,Yes,378
205699,650,17,5,2,2,No,40,No,455
174758,227,15,5,2,2.4,Yes,80,Yes,500
231557,460,17,4,1,2,No,80,No,440
36454,221,15,5,2,2,No,120,Yes,465
204079,780,17,6,2,1.5,No,80,No,550
93415,136,15,4,4,2.4,Yes,300,No,640
252374,598,17,5,1,2,Yes,120,No,
191370,548,17,4,4,2,Yes,80,No,635
158175,103,15,4,4,1.5,Yes,300,Yes,640
108166,103,15,4,4,1.5,Yes,300,Yes,640
51089,438,17,4,1,1.5,Yes,120,No,480
233581,376,15,6,2,2.4,Yes,300,No,590
40860,641,17,5,2,2,Yes,40,Yes,
238256,626,17,5,2,1.5,Yes,40,No,440
